Description	Price	Prime	Url	Ratings
TECMIYO 8GB DDR3L 1600MHz PC3-12800 Unbuffered Non-ECC 1.35V CL11 1Rx8 Single Rank 204 Pin SODIMM Computer Portatile Memorie Module Upgrade	38,85 €	1	/TECMIYO-PC3-12800-Unbuffered-Computer-Portatile/dp/B08C5F3587/ref=sr_1_220?dchild=1&keywords=computer&qid=1604664598&sr=8-220	4,7
LINK LKIT18 Cavo Alimentazione Spina Italiana Tripolare 10 A. per Computer, Stampanti ECC, 1.8 mt	3,15 €	1	/LINK-LKIT18-Alimentazione-Tripolare-Stampanti/dp/B06XC7DLQ7/ref=sr_1_221?dchild=1&keywords=computer&qid=1604664598&sr=8-221	4,7
"MSI GP75 Leopard 10SEK-050IT, Notebook Gaming 17,3"" FHD IPS-Level 144Hz, Intel Core I7-10750H, 16GB RAM DDR4, 1TB SSD M.2 PCIE, Nvidia RTX 2060, 6GB GDDR6 [Layout Italiano]"	1.849,00 €	0	/MSI-10SEK-050IT-Notebook-IPS-Level-I7-10750H/dp/B086QFJ31Z/ref=sr_1_222?dchild=1&keywords=computer&qid=1604664598&sr=8-222	4,5
Diablo Guardian - Season 2	0 €	0	/gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.72b4ed0f-db65-45ae-cb32-2fc912e290b5%26ref_%3Ddvm_src_ret_it_xx_s&page-type-id=B07WG4DDT2&ref=sr_1_223&keywords=computer&qid=1604664598&sr=8-223	-1
"msi Gaming GS66 10SFS-056 Stealth Nero Computer Portatile 39,6 cm (15.6"") 1920 x 1080 Pixel Intel® Core i9 di Decima Generazione 16 GB DDR4-SDRAM 1000 GB SSD NVIDIA GeForce RTX 2070 Super Wi-Fi 6"	3.142,07 €	1	/10SFS-056-Computer-Portatile-Generazione-DDR4-SDRAM/dp/B086N7LPMS/ref=sr_1_224?dchild=1&keywords=computer&qid=1604664598&sr=8-224	3,6
Kirmax Laptop 14 Pollici 4G 64GB SSD Portable Ultra-Thin Laptop HD Quad Core Notebook 1.6 GHz Spina UE	215,25 €	0	/Kirmax-Pollici-Portable-Ultra-Thin-Notebook/dp/B08CDNXZXQ/ref=sr_1_225?dchild=1&keywords=computer&qid=1604664598&sr=8-225	-1
Webcam, Webcam per PC fisso, Telecamera per PC con Microfono Full HD HD 1080P, Web cam per Computer in Streaming con Supporto Denoising 3D e Guadagno Automatico	25,99 €	1	/Telecamera-Microfono-Streaming-Denoising-Automatico/dp/B0892RZXTR/ref=sr_1_226?dchild=1&keywords=computer&qid=1604664598&sr=8-226	4,4
Trust Mila Set Altoparlanti 2.0, nero [vecchio modello]	9,90 €	1	/Trust-Mila-Set-Altoparlanti-nero/dp/B002TIJ1HY/ref=sr_1_227?dchild=1&keywords=computer&qid=1604664598&sr=8-227	4,2
"Dell Latitude 5400 Nero Computer Portatile 35,6 cm (14"") 1920 x 1080 Pixel Intel® Core i5 di ottava Generazione i5-8365U 8 GB DDR4-SDRAM 512 GB SSD - DELL Latitude 5400, Intel® Core i5 di"	1.507,71 €	0	/DELL-Latitude-XCC8G-i5-8365U-512GB/dp/B07STFFGDV/ref=sr_1_228?dchild=1&keywords=computer&qid=1604664598&sr=8-228	-1
"HuaNuo Supporto per Laptop con Cuscino su Letto & Divano, Supporto per Monitor, Scrivania per Ginocchio con Foro per Cavi e Striscia Antiscivolo, Adatto per Laptop Fino a 15,6"""	34,99 €	1	/Supporto-Scrivania-Ginocchio-Striscia-Antiscivolo/dp/B07L85LFDK/ref=sr_1_229?dchild=1&keywords=computer&qid=1604664598&sr=8-229	4,5
"HP OMEN 17-cb1087ng Computer Portatile Nero 43,9 cm (17.3"") 1920 x 1080 Pixel Intel® Core i7 di Decima Generazione 32 GB DDR4-SDRAM 1512 GB HDD+SSD NVIDIA GeForce RTX 2080 Super Wi-Fi 6 (802.11ax)"	2.789,80 €	0	/HP-17-cb1087ng-Portatile-Generazione-DDR4-SDRAM/dp/B08936832P/ref=sr_1_230?dchild=1&keywords=computer&qid=1604664598&sr=8-230	3,5
GAMRY Cuffie per Computer, Cuffie USB con Microfono, Call Center cablato con Controllo del Volume Mute per Computer, Computer Portatili, Skype, PC (A)	19,99 €	1	/GAMRY-Computer-Microfono-Controllo-Portatili/dp/B08HTXLGYH/ref=sr_1_231?dchild=1&keywords=computer&qid=1604664598&sr=8-231	4,7
Lettore Masterizzatore Blu Ray Dvd, USB 3.0 Esterno Blu-Ray Portatile 3D CD Dvd RW Lettore Disco per Laptop/Desktop/MacBook, Win 7/8/10, Linux, PC	87,99 €	1	/Lettore-Masterizzatore-Esterno-Blu-Ray-Portatile/dp/B08HWZ21ND/ref=sr_1_232?dchild=1&keywords=computer&qid=1604664598&sr=8-232	5,0
Vaydeer - Supporto per monitor USB 3.0, in alluminio, supporta il trasferimento dati e la ricarica, supporto per monitor in metallo, fino a 32 pollici, per PC, laptop, colore: Nero	59,99 €	1	/Aluminum-Monitor-Riser-Supporto-monitor/dp/B07XMC7RKB/ref=sr_1_233?dchild=1&keywords=computer&qid=1604664598&sr=8-233	4,4
"KROSER Borsa del Portatile Cartella Leggera Espandibile Aggiornata da 18"" per Laptop 17.3"" Borsa da Lavoro Premium Borsa Messenger Idrorepellente con Tasche RFID per Scuola/Viaggio/Donna/Uomo-Nero"	32,99 €	1	/KROSER-Portatile-Espandibile-Aggiornata-Idrorepellente/dp/B0885Z3MB3/ref=sr_1_234?dchild=1&keywords=computer&qid=1604664598&sr=8-234	4,6
"HuaNuo Supporto per Laptop con Cuscino, Tappetino per Mouse e Pad da Polso Integrati per Notebook Fino a 15.6"", con Supporto per Tablet, Penna e Telefono"	59,99 €	1	/HuaNuo-Supporto-Tappetino-Integrati-Notebook/dp/B07ZNGG2QK/ref=sr_1_235?dchild=1&keywords=computer&qid=1604664598&sr=8-235	4,6
AtailorBird Tappetino Mouse, 220mm Mouse Pad in Pelle Impermeabile Mousepad PU Antiscivolo Tappetini Mouse Tondo con Superficie Liscio per Gaming, Ufficio, Laptop, Double-Sided, Rosa-Porpora	7,39 €	1	/AtailorBird-Impermeabile-Antiscivolo-Double-Sided-Rosa-Porpora/dp/B086WSDW83/ref=sr_1_236?dchild=1&keywords=computer&qid=1604664598&sr=8-236	4,4
MSI GE66 Raider 10SFS-085IT Notebook Gaming, FHD 240Hz, Intel Core I7-10750H, 16GB RAM DDR4 2666MHz, 2TB SSD M.2 PCIe, Nvidia RTX 2070 Super 8GB GDDR6 [Layout Italiano]	2.399,00 €	1	/MSI-10SFS-085IT-Notebook-I7-10750H-Italiano/dp/B0899GB5XD/ref=sr_1_237?dchild=1&keywords=computer&qid=1604664598&sr=8-237	4,8
MSI MPG Trident 3 10SA-050EU Computer Desktop Gaming, Intel Core i5-10400F, NVIDIA GeForce GTX 1650 SUPER AERO ITX OC 4 GB, RAM 8GB, SSD 512 GB, RGB Mystic Light, Windows 10 Home	1.008,89 €	1	/MSI-MPG-Trident-10SA-050EU-i5-10400F/dp/B08HQG66JD/ref=sr_1_238?dchild=1&keywords=computer&qid=1604664598&sr=8-238	-1
FFTH Hard Disk 2 TB Esterno, Hard Disk Esterno USB3.1 per PC, Mac, Xbox, Desktop, Laptop, MacBook. (2TB,Rosso)	63,99 €	1	/FFTH-Esterno-USB3-1-Desktop-MacBook/dp/B08L54F3N4/ref=sr_1_239?dchild=1&keywords=computer&qid=1604664598&sr=8-239	5,0
HuaNuo Supporto con Braccio per Monitor con Vassoio per Laptop, Regolabile Completamente per Schermi LED LCD da 13 a 27 Pollici e Notebook Fino a 15,6 Pollici, 2 Opzioni di Montaggio	54,99 €	1	/HuaNuo-Supporto-Regolabile-Completamente-Montaggio/dp/B07DWM9WNM/ref=sr_1_240?dchild=1&keywords=computer&qid=1604664598&sr=8-240	4,6
PC RICONDIZIONATO HP ELITE 8300 SFF INTEL CORE i7 3770 3,40Ghz/8GB/SSD 120GB/DVD/WIN 10 PRO (Ricondizionato) )	235,00 €	1	/RICONDIZIONATO-HP-ELITE-INTEL-Ricondizionato/dp/B07JNBKHSS/ref=sr_1_241?dchild=1&keywords=computer&qid=1604664598&sr=8-241	4,5
PC Computer Desktop HP Elite 8300, Windows 10 Professional, Intel Core i7-3770, Memoria Ram 8GB DDR3, SSD 120GB, DVD-ROM, USB 3.0 (Ricondizionato)	208,00 €	0	/Computer-Desktop-HP-Professional-Ricondizionato/dp/B0897YD1WM/ref=sr_1_242?dchild=1&keywords=computer&qid=1604664598&sr=8-242	5,0
"HP 340S G7 Argento Computer Portatile 35,6 cm (14"") 1366 x 768 Pixel Intel® Core™ i5 di Decima Generazione 8 GB DDR4-SDRAM 51"	719,90 €	0	/HP-Computer-Portatile-Generazione-DDR4-SDRAM/dp/B0888D1DFP/ref=sr_1_243?dchild=1&keywords=computer&qid=1604664598&sr=8-243	-1
CHUWI AeroBook Plus Portatile Ultrabook 15.6 Pollici Laptop WIN10 Home Intel Iris Graphics 550 (i5) 8GB RAM 256GB SSD 3840 * 2160 Type c M.2 HD video port WiFi, BT4.2, Grigio	0 €	0	/CHUWI-AeroBook-Plus-Portatile-Ultrabook/dp/B08BF6ZGVX/ref=sr_1_244?dchild=1&keywords=computer&qid=1604664598&sr=8-244	4,7
Tokmali Supporto PC Portatile, Supporto Laptop Angolazione Regolabile Pieghevole Ventilato Supporto Computer Portatile Compatibile per Notebook/PC/MacBook/MacBook PRO/Tablet/dell/Laptop 10-17 Pollici	29,99 €	1	/Tokmali-Angolazione-Regolabile-Pieghevole-Compatibile/dp/B088C45T35/ref=sr_1_245?dchild=1&keywords=computer&qid=1604664598&sr=8-245	4,3
Timetec Hynix IC 8GB DDR3 1333MHz PC3-10600 Unbuffered Non-ECC 1.5V CL9 2Rx8 Dual Rank 204 Pin SODIMM Computer portatile Memorie Module Upgrade (8GB)	30,99 €	1	/Timetec-PC3-10600-Unbuffered-Computer-portatile/dp/B014E29FE6/ref=sr_1_246?dchild=1&keywords=computer&qid=1604664598&sr=8-246	4,6
GoZheec Supporto PC Portatile Supporto per Laptop Angolazione Regolabile Porta Notebook Pieghevole Supporto per MacBook Air/PRO, dell, XPS, HP, Lenovo And Other 10”–17” Laptops (Nero)	23,99 €	1	/GoZheec-Portatile-Angolazione-Regolabile-Pieghevole/dp/B084F9ZD37/ref=sr_1_247?dchild=1&keywords=computer&qid=1604664598&sr=8-247	4,5
iVoler [6 Pack] Webcam Cover, Copri Webcam Slider Copertura Webcam Ultra Sottile Camera Cover per Macboook PRO, iPad, iPhone, Computer Portatile, Laptop, PC, Tablet, Smartphones - (Nero)	5,99 €	1	/iVoler-Copertura-Macboook-Portatile-Smartphones/dp/B07KS9Z4RF/ref=sr_1_244?dchild=1&keywords=computer&qid=1604664702&sr=8-244	4,4
MOSISO Custodie Rigide Compatibile Solo con Huawei MateBook D 14 Pollici, Custodia Protettiva in Plastica Rigida, Nero	22,49 €	1	/MOSISO-Custodie-Compatibile-MateBook-Protettiva/dp/B08DXQTL3H/ref=sr_1_245?dchild=1&keywords=computer&qid=1604664702&sr=8-245	4,1
Cavo da DisplayPort a HDMI placcato oro, da Wimaha DP a HDMI per NVIDIA, AMD, Laptop (HP/Lenovo/Dell), Monitor, HDTV e altro ancora.	8,99 €	1	/DisplayPort-placcato-Wimaha-Monitor-ancora/dp/B08FWYPPJ9/ref=sr_1_246?dchild=1&keywords=computer&qid=1604664702&sr=8-246	4,0
ELEGIANT Casse PC, 10W Altoparlante USB LED Speaker Portatile per Computer Notebook Laptop MP3 iPhone11 XS Max XR x 8 7s iPad Samsung S10 S8+ Huawei P30 P20 10 HTC Scuola Casa Festa Ufficio Viaggi ECC	25,99 €	1	/ELEGIANT-Altoparlante-Portatile-Computer-Notebook/dp/B07Z69LWK9/ref=sr_1_247?dchild=1&keywords=computer&qid=1604664702&sr=8-247	4,6
LONGING Supporto PC Portatile Alluminio per ASUS/Lenovo/Acer/dell XPS/HP/MacBook Air PRO/Samsung Chromebook/Supporti Tablet Notebook pc Computer Stand -Argento	13,99 €	1	/LONGING-Supporto-Portatile-Alluminio-Chromebook/dp/B08H5PX9YD/ref=sr_1_248?dchild=1&keywords=computer&qid=1604664702&sr=8-248	4,4
Electric dreams	0 €	0	/gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.9ab9858f-1eee-65f4-b115-772cd4782ea2%26ref_%3Ddvm_src_ret_it_xx_s&page-type-id=B08C75NF62&ref=sr_1_249&keywords=computer&qid=1604664702&sr=8-249	4,0
Replitel Webcam with Microphone, 1080P HD Streaming USB Computer Webcam for PC Video Conferencing/Calling/Gaming, Laptop/Desktop Mac, Skype/Youtube/Zoom/Facetime-Plug And Play (Black)	18,99 €	0	/Replitel-Microphone-Streaming-Conferencing-Facetime-Plug/dp/B08L5W7MHJ/ref=sr_1_250?dchild=1&keywords=computer&qid=1604664702&sr=8-250	4,7
"Apple MacBook PRO Argento Computer Portatile 33,8 cm (13.3"") 2560 x 1600 Pixel Intel® Core i5 di ottava Generazione 8 GB LPDDR3-SDRAM 512 GB SSD Wi-Fi 5 (802.11ac) macOS Catalina MacBook"	0 €	0	/Apple-Computer-Portatile-Generazione-LPDDR3-SDRAM/dp/B08838C5VF/ref=sr_1_251?dchild=1&keywords=computer&qid=1604664702&sr=8-251	4,1
Zaino da viaggio per computer portatile, grande capacità, antifurto, con porta di ricarica USB e jack per cuffie, zaino impermeabile in pelle PU per uomini e donne, adatto per laptop da 15,6 pollici	15,99 €	1	/computer-portatile-capacit%C3%A0-antifurto-impermeabile/dp/B081N3P494/ref=sr_1_252?dchild=1&keywords=computer&qid=1604664702&sr=8-252	4,5
2K Webcam per PC con microfono, fotocamera USB per computer desktop e laptop con copertura per la privacy e treppiede,riduzione del rumore, grandangolo a 110 gradi, plug and play	29,90 €	1	/microfono-fotocamera-copertura-treppiede-grandangolo/dp/B08HLP364B/ref=sr_1_253?dchild=1&keywords=computer&qid=1604664702&sr=8-253	3,8
HP Pavilion Gaming TG01-1001ns – Computer desktop (Intel Core i5-10400F, 8 GB RAM, 256 GB SSD e 1 TB HDD, GeForceGTX 1650, senza sistema operativo), nero ombreggiato	732,43 €	1	/HP-Pavilion-Gaming-TG01-1001ns-ombreggiato/dp/B08JQFFB39/ref=sr_1_254?dchild=1&keywords=computer&qid=1604664702&sr=8-254	-1
ELEGIANT USB Altoparlante, Cassa PC Stereo Portatile per Computer Notebook TV Laptop MP3 iPhone11 PRO XS Max XR x 8s iPad Samsung S10 S8+ Huawei P30 P20 10 HTC LG Scuola Casa Festa Uffico Viaggio ECC	29,99 €	1	/ELEGIANT-Altoparlante-Portatile-Computer-Conferenze/dp/B07GV5GM5R/ref=sr_1_255?dchild=1&keywords=computer&qid=1604664702&sr=8-255	4,0
PC COMPUTER DESKTOP FISSO NUOVO CON WINDOWS 10 PRO INTEL QUAD CORE i5-3470 3.20GHz RAM 16GB SSD 240GB DVD-RW WI-FI WIRELESS USB 3.0 IDEALE PER UFFICIO INTERNET CASA LAVORO AZIENDE GESTIONALE SCUOLA	279,90 €	0	/COMPUTER-DESKTOP-WIRELESS-INTERNET-GESTIONALE/dp/B07M7PGQ1M/ref=sr_1_256?dchild=1&keywords=computer&qid=1604664702&sr=8-256	4,3
Webcam, Webcam per PC fisso, Telecamera per PC con Microfono Full HD HD 1080P, Web cam per Computer in Streaming con Supporto Denoising 3D e Guadagno Automatico	25,99 €	1	/Telecamera-Microfono-Streaming-Denoising-Automatico/dp/B0892RZXTR/ref=sr_1_257?dchild=1&keywords=computer&qid=1604664702&sr=8-257	4,4
"Elekin Supporto per Computer Portatile,Supporto per Laptop Ventilato in Alluminio,Supporto PC Portatile 6 Livelli Angolazione Regolabile Pieghevole Supporto per PC/iPad/Notebook/Tablet,10-17"""	17,99 €	1	/Elekin-Portatile-Angolazione-Regolabile-Pieghevole/dp/B085ZDP8WQ/ref=sr_1_258?dchild=1&keywords=computer&qid=1604664702&sr=8-258	4,6
HP Elite 8300 Sff Quad Core 3.2Ghz I5-3470 8Gb 1000GB Dvd Wifi di Windows 10 Pc Computer Desktop Professional (rinnovato) (Visualizza)	126,95 €	0	/HP-Computer-Professional-rinnovato-Visualizza/dp/B07116YQB4/ref=sr_1_259?dchild=1&keywords=computer&qid=1604664702&sr=8-259	4,2
Logitech M185 Mouse Wireless, 2.4 GHz con Mini Ricevitore USB, Durata Batteria Fino a 12 Mesi, Rilevamento Ottico 1000 DPI, Ambidestro, PC/Mac/Laptop, Grigio	9,99 €	1	/Logitech-M185-Wireless-Mouse-Grigio/dp/B00552K0GM/ref=sr_1_264?dchild=1&keywords=computer&qid=1604664702&sr=8-264	4,6
"AtailorBird 14"" Custodia Borsa Notebook con Maniglia,Custodie Morbide per PC Portatili Multifunzionale Protettiva Impermeabile per Notebook Chromebook Surface Sleeve Laptop-Nero"	16,39 €	1	/AtailorBird-Multifunzionale-Protettiva-Impermeabile-Laptop-Nero/dp/B08HZ1D4T3/ref=sr_1_265?dchild=1&keywords=computer&qid=1604664702&sr=8-265	4,6
Webcam 1080p con microfono Rotazione a 360 gradi USB Webcam Plug & Play per fotocamera del computer con angolo di visione 110 gradi per desktop, laptop, videochiamate e conferenze	26,99 €	1	/microfono-Rotazione-fotocamera-videochiamate-conferenze/dp/B0894M8NGQ/ref=sr_1_266?dchild=1&keywords=computer&qid=1604664702&sr=8-266	4,5
AtailorBird 14 Pollici Custodia Borsa Professionale per Computer Portatile Laptop Sleeve Case Resistente all'Acqua Busta di Protezione per Notebook- Vino Rosso	16,59 €	1	/AtailorBird-Professionale-Portatile-Resistente-Protezione/dp/B089SQHGJ1/ref=sr_1_267?dchild=1&keywords=computer&qid=1604664702&sr=8-267	4,6
Zaino da viaggio per computer portatile, zaino da 45 l, zaino resistente, adatto per computer da 17,3 pollici, zaini da lavoro per donne e uomini	23,99 €	1	/viaggio-computer-portatile-resistente-pollici/dp/B089QPQJDH/ref=sr_1_268?dchild=1&keywords=computer&qid=1604664702&sr=8-268	4,6
"ZINZ 15 15,6 16 Pollici Custodia Borsa Impermeabile, Computer Borsetta Ventiquattrore Compatibile MacBook PRO 15 16, Surface Book 15, e la Maggior Parte dei Laptop da 15-16"", Nero"	16,99 €	1	/Zinz-Protettiva-Ventiquattrore-Notebook-Ultrabooks/dp/B07LF7QQ9R/ref=sr_1_269?dchild=1&keywords=computer&qid=1604664702&sr=8-269	4,6
"HP - PC 22-df0045nl All-In-One, AMD Athlon 3050U, RAM 8 GB, SSD 256 GB, Grafica AMD Radeon, Windows 10 Home, Schermo 21.5"" FHD IPS, Casse Audio Integrate, USB, HDMI, Lettore Micro SD, Webcam, Bianco"	0 €	0	/HP-22-df0045nl-All-One-Integrate/dp/B089QBTX92/ref=sr_1_270?dchild=1&keywords=computer&qid=1604664702&sr=8-270	4,2
FAGORY Masterizzatore Dvd CD Esterno unità Dvd Esterna USB 3.0 Tipo C CD Dvd Esterno Lettore CD/Dvd +/-RW Portatile Slim a Basso Rumore per Laptop Desktop PC, Windows 7/8/10/CP Linux/Max OS	20,99 €	1	/FAGORY-Masterizzatore-Esterno-Esterna-Portatile/dp/B07Z3NCNNQ/ref=sr_1_271?dchild=1&keywords=computer&qid=1604664702&sr=8-271	4,0
HP - PC Wired Mouse 1000 Cablato, Sensore Preciso, 1200 DPI, 3 Pulsanti, Rotella Scorrimento, Cavo USB 1.5 m, Design Pratico e Versatile, Ambidestro, Nero	8,83 €	1	/HP-1000-mouse-1200-Ambidestro/dp/B07H6YMQ52/ref=sr_1_272?dchild=1&keywords=computer&qid=1604664702&sr=8-272	4,6
CHUWI HeroBook Pro Laptop, 14,1 pollici 1920 * 1080 IPS Display, Ultrabook Intel Geminil lago N4000, Windows 10 OS, 8G RAM 256G SSD, 4K Video Decodifica, 2,4 Ghz WiFi, USB3.0 e supporta 1T M.2 SSD	317,50 €	0	/CHUWI-HeroBook-Pro-Ultrabook-Decodifica/dp/B083DQPPT3/ref=sr_1_273?dchild=1&keywords=computer&qid=1604664702&sr=8-273	3,9
Samsung Books I5-L16G7 13.3 Touch 8GB/256 W10Pro	0 €	0	/Samsung-Books-I5-L16G7-Touch-W10Pro/dp/B08D3WQCMG/ref=sr_1_274?dchild=1&keywords=computer&qid=1604664702&sr=8-274	-1
Robot Overlords	0 €	0	/gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.beb64623-5aa2-6d2d-2777-d1e4ded6a33b%26ref_%3Ddvm_src_ret_it_xx_s&page-type-id=B07WQYRR7D&ref=sr_1_275&keywords=computer&qid=1604664702&sr=8-275	3,8
"msi Gaming GE75 10SFS-067 Raider Alluminio, Nero Computer Portatile 43,9 cm (17.3"") 1920 x 1080 Pixel Intel® Core i9 di Decima Generazione 16 GB DDR4-SDRAM 1512 GB HDD+SSD NVIDIA GeForce RTX 2070"	3.590,05 €	0	/10SFS-067-Alluminio-Portatile-Generazione-DDR4-SDRAM/dp/B086XGX92D/ref=sr_1_276?dchild=1&keywords=computer&qid=1604664702&sr=8-276	4,3
Lenovo - Computer portatile IdeaPad Slim HD grigio grigio 11''	240,42 €	0	/Lenovo-Computer-portatile-IdeaPad-grigio/dp/B08425P66D/ref=sr_1_277?dchild=1&keywords=computer&qid=1604664702&sr=8-277	4,1
Chiavetta USB 64GB 2 Pezzi Pendrive USB 2.0 Chiavette USB in Metallo Pennetta USB Portatile Flash Drive Memoria Stick Unità Flash per PC/Laptop/Smart TV/Autoradio/Regalo (Multicolor)	14,49 €	1	/Chiavetta-Chiavette-Portatile-Autoradio-Multicolor/dp/B08JPR3P24/ref=sr_1_278?dchild=1&keywords=computer&qid=1604664702&sr=8-278	-1
"Hp 250 g7 Notebook Pc portatile intel core i3-1005G1, Ram 8Gb Ddr4,Ssd M.2 500 Gb ,Display 15.6""Hd antiriflesso,Windows 10 Professional"	0 €	0	/Notebook-Display-antiriflesso-portatile-Professional/dp/B07NHN9SH9/ref=sr_1_279?dchild=1&keywords=computer&qid=1604664702&sr=8-279	4,3
"HP OMEN 17-cb1085ng Computer Portatile Nero 43,9 cm (17.3"") 1920 x 1080 Pixel Intel® Core i7 di Decima Generazione 16 GB DDR4-SDRAM 1512 GB HDD+SSD NVIDIA GeForce RTX 2080 Super Wi-Fi 6 (802.11ax)"	3.029,61 €	0	/HP-17-cb1085ng-Portatile-Generazione-DDR4-SDRAM/dp/B0895G8FF1/ref=sr_1_280?dchild=1&keywords=computer&qid=1604664702&sr=8-280	4,6
Weelth Tappetino per Mouse, 220mm Mouse Pad Impermeabile in Pelle Doppio Lato, per PC, Laptop e Notebook (Rosa/Argento)	7,99 €	1	/Weelth-Tappetino-Impermeabile-Notebook-Argento/dp/B08GKG9Y6B/ref=sr_1_281?dchild=1&keywords=computer&qid=1604664702&sr=8-281	5,0
"Lenovo IdeaPad 5 Notebook, Display 14"" Full HD AntiGlare, Processore AMD Ryzen 5 4500U, 512 GB SSD, RAM 8 GB, Fingerprint, Windows 10, Light Teal"	0 €	0	/Lenovo-Notebook-AntiGlare-Processore-Fingerprint/dp/B089NVGRGC/ref=sr_1_282?dchild=1&keywords=computer&qid=1604664702&sr=8-282	4,6
"HONOR MagicBook 14 Notebook, 14"" FullHD(AMD Ryzen 5-3500U, 8GB RAM, 256GB PCIe SSD, 1920*1080, Windows 10, Multischermo Collaborazione, USB 3.0), Spazio Grigio (Tastiera QWERTY Inglese)"	605,99 €	1	/HONOR-MagicBook-Notebook-Multischermo-Collaborazione/dp/B08GLJ6667/ref=sr_1_283?dchild=1&keywords=computer&qid=1604664702&sr=8-283	3,7
AtailorBird Tappetino Mouse, 220mm Mouse Pad in Pelle Impermeabile Mousepad PU Antiscivolo Tappetini Mouse Tondo con Superficie Liscio per Gaming, Ufficio, Laptop, Double-Sided, Rosa-Porpora	7,39 €	1	/AtailorBird-Impermeabile-Antiscivolo-Double-Sided-Rosa-Porpora/dp/B086WSDW83/ref=sr_1_284?dchild=1&keywords=computer&qid=1604664702&sr=8-284	4,4
5 Pezzi Chiavetta USB 64 GB Mini Pen Drive 64 Giga Metallo Unità Flash Drive Penna USB Key Portatile Pennetta USB 64GB per PC, Laptop, Auto ecc (5 Multicolore)	28,99 €	1	/Chiavetta-Metallo-Portatile-Pennetta-Multicolore/dp/B089LTT2P3/ref=sr_1_285?dchild=1&keywords=computer&qid=1604664702&sr=8-285	4,2
TECKNET PRO S2 Mouse USB con Cavo, 6 Pulsanti, DPI Regolabile Alto, Disegno Ergonomico, per PC Laptop Notebook Computer	13,59 €	1	/TeckNet-Pulsanti-Ergonomico-Notebook-Computer/dp/B01BC3TYDM/ref=sr_1_286?dchild=1&keywords=computer&qid=1604664702&sr=8-286	4,6
Portatile HP Stream 14-ds0008nf Blu A4-9120e dual 4GB DDR4 64GB eMMC AMD Graphics - UMA 14'' HD slim SVA W10H-MS 1V2L8EA#ABF	309,60 €	1	/Portatile-HP-14-ds0008nf-A4-9120e-Graphics/dp/B08D9WSJZN/ref=sr_1_287?dchild=1&keywords=computer&qid=1604664702&sr=8-287	2,6
"LENOVO Essential V145 Notebook 15,6"" HD (1366x768) Ram 8GB, SSD 256GB, CPU AMD A4, Radeon R3, WIFI Bluetooth Webcam Win 10 Integrato (256GB SSD)"	0 €	0	/Essential-Notebook-1366x768-Bluetooth-Integrato/dp/B01IOA2IKC/ref=sr_1_288?dchild=1&keywords=computer&qid=1604664702&sr=8-288	3,8
Community - Season 5	0 €	0	/gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.f0ac22f7-adfa-03f4-10c2-374f47fdaa05%26ref_%3Ddvm_src_ret_it_xx_s&page-type-id=B07WK9B8P2&ref=sr_1_289&keywords=computer&qid=1604664702&sr=8-289	4,7
"Notebook Lenovo Thinkpad T460S Slim Core i5 RAM 8Gb SSD 240Gb 14.1"" Touch screen Windows 10 Professional (Ricondizionato)"	566,00 €	1	/Lenovo-ThinkPad-T460s-Ultrabook-certificato/dp/B08372FFGL/ref=sr_1_290?dchild=1&keywords=computer&qid=1604664702&sr=8-290	3,0
Bikien Supporto PC Portatile,Supporto per Laptop da Tavolo Pieghevole Regolabile con Raffreddamento,Supporto per Laptop Portatile In Alluminio Leggero per Macbook Air/Pro(Fino A 15,6 Pollici) Argento	16,99 €	1	/Bikien-Portatile-Pieghevole-Regolabile-Raffreddamento/dp/B08KY52S5V/ref=sr_1_291?dchild=1&keywords=computer&qid=1604664702&sr=8-291	5,0
Nuovo Apple Mac mini (Processore Intel Core i5 6-core di ottava generazione a 3,0GHz, 8GB RAM, 512GB)	1.299,00 €	0	/Apple-Processore-Intel-Core-i5-ottava-generazione/dp/B0863TQP5S/ref=sr_1_292?dchild=1&keywords=computer&qid=1604664702&sr=8-292	4,8
Aigoss Webcam 1080p Full HD con Microfono, USB 2.0 PC Laptop Desktop Computer con Clip Regolabile Supporto per Videochiamate, Studi, Registrazione e Giochi	35,99 €	1	/Aigoss-Microfono-Regolabile-Videochiamate-Registrazione/dp/B08F21LB92/ref=sr_1_293?dchild=1&keywords=computer&qid=1604664702&sr=8-293	4,8
Mbuynow Supporto per PC con Ventole, Supporto per Laptop Regolabile Tavolino PC Pieghevole Notebook Computer Portatile da Letto, Divano, Scrivania	30,99 €	1	/Mbuynow-Regolabile-Pieghevole-Portatile-Scrivania/dp/B07RK6FM86/ref=sr_1_294?dchild=1&keywords=computer&qid=1604664702&sr=8-294	4,0
